core_object,core_column,core_data_type,is_likely_technical,coverage_status,marts_output_locations,dbt_sql_usage_locations
core.report_sale_events,wb_account_id,text,no,present_as_output_column,marts.mart_business_daily.wb_account_id; marts.mart_orders_daily.wb_account_id; marts.mart_products_catalog.wb_account_id; marts.mart_promotion_daily.wb_account_id; marts.mart_sales_daily.wb_account_id; marts.mart_stock_current.wb_account_id,dbt/wb_dbt/models/marts/mart_stock_current.sql; dbt/wb_dbt/models/marts/mart_orders_daily.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql; dbt/wb_dbt/models/marts/mart_products_catalog.sql; dbt/wb_dbt/models/marts/mart_promotion_daily.sql; dbt/wb_dbt/models/marts/mart_business_daily.sql; dbt/wb_dbt/models/client_exports/client_core__order_items.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__tariffs_box_cleaned.sql; dbt/wb_dbt/models/client_exports/client_marts__mart_stock_current.sql; dbt/wb_dbt/models/client_exports/client_core__finance_balances.sql; dbt/wb_dbt/models/client_exports/client_core__fbw_supplies.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__items_stocks_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__products.sql; dbt/wb_dbt/models/client_exports/client_core__promotion_product_daily_stats.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__general_seller_info_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__tariff_acceptance_prices.sql; dbt/wb_dbt/models/client_exports/client_core__product_barcodes.sql; dbt/wb_dbt/models/client_exports/client_core__sellers.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__report_sales_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__report_order_events.sql; dbt/wb_dbt/models/client_exports/client_core__stock_analytics_metrics.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__promotion_campaigns_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__warehouses.sql; dbt/wb_dbt/models/client_exports/client_marts__mart_orders_daily.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__finance_sales_reports_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__finance_transactions.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__analytics_sales_funnel_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__product_variants.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__items_warehouses_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__stock_balances.sql; dbt/wb_dbt/models/client_exports/client_marts__mart_business_daily.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__communications_chats_cleaned.sql; dbt/wb_dbt/models/client_exports/client_marts__mart_sales_daily.sql; dbt/wb_dbt/models/client_exports/client_core__chats.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__orders_dbw_statuses_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__tariff_commissions.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__orders_cleaned.sql; dbt/wb_dbt/models/client_exports/client_marts__mart_products_catalog.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__fbw_supplies_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__report_orders_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__orders_dbs_statuses_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__analytics_stocks_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__orders.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__tariffs_commission_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__finance_report_summaries.sql; dbt/wb_dbt/models/client_exports/client_core__report_sale_events.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__finance_balance_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__tariffs_acceptance_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__promotion_fullstats_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__communications_feedbacks_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__tariff_box_prices.sql; dbt/wb_dbt/models/client_exports/client_core__promotion_campaigns.sql; dbt/wb_dbt/models/client_exports/client_marts__mart_promotion_daily.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__orders_pickup_statuses_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__sales_funnel_metrics.sql; dbt/wb_dbt/models/client_exports/client_core__order_status_snapshots.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__items_cards_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__orders_fbs_statuses_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__finance_sales_reports_detailed_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__feedbacks.sql
core.report_sale_events,report_sale_event_key,text,no,not_found_by_name,,
core.report_sale_events,report_sale_event_version_key,text,yes,not_found_by_name,,
core.report_sale_events,sale_event_natural_id,text,no,not_found_by_name,,
core.report_sale_events,sale_event_row_hash,text,yes,not_found_by_name,,
core.report_sale_events,version_number,bigint,yes,not_found_by_name,,
core.report_sale_events,valid_from,timestamp with time zone,yes,not_found_by_name,,
core.report_sale_events,valid_to,timestamp with time zone,yes,not_found_by_name,,
core.report_sale_events,is_current,boolean,yes,not_found_by_name,,
core.report_sale_events,source_report_sale_id,bigint,no,not_found_by_name,,
core.report_sale_events,sale_id,text,no,used_in_mart_sql_but_not_output_column,,dbt/wb_dbt/models/marts/mart_sales_daily.sql
core.report_sale_events,order_key,text,no,used_in_mart_sql_but_not_output_column,,dbt/wb_dbt/models/marts/mart_orders_daily.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql
core.report_sale_events,order_natural_id,text,no,not_found_by_name,,
core.report_sale_events,order_id,bigint,no,not_found_by_name,,
core.report_sale_events,order_uid,text,no,not_found_by_name,,
core.report_sale_events,rid,text,no,not_found_by_name,,
core.report_sale_events,srid,text,no,not_found_by_name,,
core.report_sale_events,g_number,text,no,not_found_by_name,,
core.report_sale_events,product_id,bigint,no,present_as_output_column,marts.mart_orders_daily.product_id; marts.mart_products_catalog.product_id; marts.mart_promotion_daily.product_id; marts.mart_sales_daily.product_id; marts.mart_stock_current.product_id,dbt/wb_dbt/models/marts/mart_stock_current.sql; dbt/wb_dbt/models/marts/mart_orders_daily.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql; dbt/wb_dbt/models/marts/mart_products_catalog.sql; dbt/wb_dbt/models/marts/mart_promotion_daily.sql
core.report_sale_events,nm_id,bigint,no,present_as_output_column,marts.mart_products_catalog.nm_id; marts.mart_promotion_daily.nm_id; marts.mart_stock_current.nm_id,dbt/wb_dbt/models/marts/mart_stock_current.sql; dbt/wb_dbt/models/marts/mart_products_catalog.sql; dbt/wb_dbt/models/marts/mart_promotion_daily.sql
core.report_sale_events,product_variant_id,bigint,no,present_as_output_column,marts.mart_orders_daily.product_variant_id; marts.mart_products_catalog.product_variant_id; marts.mart_promotion_daily.product_variant_id; marts.mart_sales_daily.product_variant_id; marts.mart_stock_current.product_variant_id,dbt/wb_dbt/models/marts/mart_stock_current.sql; dbt/wb_dbt/models/marts/mart_orders_daily.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql; dbt/wb_dbt/models/marts/mart_products_catalog.sql; dbt/wb_dbt/models/marts/mart_promotion_daily.sql
core.report_sale_events,chrt_id,bigint,no,present_as_output_column,marts.mart_products_catalog.chrt_id; marts.mart_promotion_daily.chrt_id; marts.mart_stock_current.chrt_id,dbt/wb_dbt/models/marts/mart_stock_current.sql; dbt/wb_dbt/models/marts/mart_products_catalog.sql; dbt/wb_dbt/models/marts/mart_promotion_daily.sql
core.report_sale_events,article,text,no,present_as_output_column,marts.mart_products_catalog.article; marts.mart_promotion_daily.article; marts.mart_sales_daily.article; marts.mart_stock_current.article,dbt/wb_dbt/models/marts/mart_stock_current.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql; dbt/wb_dbt/models/marts/mart_products_catalog.sql; dbt/wb_dbt/models/marts/mart_promotion_daily.sql
core.report_sale_events,supplier_article,text,no,not_found_by_name,,
core.report_sale_events,vendor_code,text,no,present_as_output_column,marts.mart_products_catalog.vendor_code; marts.mart_promotion_daily.vendor_code; marts.mart_sales_daily.vendor_code; marts.mart_stock_current.vendor_code,dbt/wb_dbt/models/marts/mart_stock_current.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql; dbt/wb_dbt/models/marts/mart_products_catalog.sql; dbt/wb_dbt/models/marts/mart_promotion_daily.sql
core.report_sale_events,barcode_value,text,no,present_as_output_column,marts.mart_promotion_daily.barcode_value; marts.mart_sales_daily.barcode_value; marts.mart_stock_current.barcode_value,dbt/wb_dbt/models/marts/mart_stock_current.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql; dbt/wb_dbt/models/marts/mart_products_catalog.sql; dbt/wb_dbt/models/marts/mart_promotion_daily.sql
core.report_sale_events,skus,jsonb,no,not_found_by_name,,
core.report_sale_events,brand,text,no,present_as_output_column,marts.mart_products_catalog.brand; marts.mart_sales_daily.brand; marts.mart_stock_current.brand,dbt/wb_dbt/models/marts/mart_stock_current.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql; dbt/wb_dbt/models/marts/mart_products_catalog.sql
core.report_sale_events,subject,text,no,present_as_output_column,marts.mart_sales_daily.subject,dbt/wb_dbt/models/marts/mart_stock_current.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql; dbt/wb_dbt/models/marts/mart_products_catalog.sql
core.report_sale_events,category,text,no,present_as_output_column,marts.mart_sales_daily.category,dbt/wb_dbt/models/marts/mart_sales_daily.sql
core.report_sale_events,tech_size,text,no,not_found_by_name,,
core.report_sale_events,warehouse_id,bigint,no,present_as_output_column,marts.mart_orders_daily.warehouse_id; marts.mart_sales_daily.warehouse_id; marts.mart_stock_current.warehouse_id,dbt/wb_dbt/models/marts/mart_stock_current.sql; dbt/wb_dbt/models/marts/mart_orders_daily.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql
core.report_sale_events,office_id,bigint,no,present_as_output_column,marts.mart_orders_daily.office_id; marts.mart_sales_daily.office_id; marts.mart_stock_current.office_id,dbt/wb_dbt/models/marts/mart_stock_current.sql; dbt/wb_dbt/models/marts/mart_orders_daily.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql
core.report_sale_events,warehouse_key,text,no,present_as_output_column,marts.mart_sales_daily.warehouse_key; marts.mart_stock_current.warehouse_key,dbt/wb_dbt/models/marts/mart_stock_current.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql
core.report_sale_events,warehouse_name,text,no,present_as_output_column,marts.mart_sales_daily.warehouse_name; marts.mart_stock_current.warehouse_name,dbt/wb_dbt/models/marts/mart_stock_current.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql
core.report_sale_events,warehouse_address,text,no,present_as_output_column,marts.mart_stock_current.warehouse_address,dbt/wb_dbt/models/marts/mart_stock_current.sql
core.report_sale_events,warehouse_type,text,no,not_found_by_name,,
core.report_sale_events,operation_date,timestamp with time zone,no,used_in_mart_sql_but_not_output_column,,dbt/wb_dbt/models/marts/mart_sales_daily.sql
core.report_sale_events,date_value,timestamp with time zone,no,not_found_by_name,,
core.report_sale_events,created_at,timestamp with time zone,no,used_in_mart_sql_but_not_output_column,,dbt/wb_dbt/models/marts/mart_orders_daily.sql; dbt/wb_dbt/models/marts/mart_products_catalog.sql
core.report_sale_events,last_change_date,timestamp with time zone,no,not_found_by_name,,
core.report_sale_events,sale_dt,timestamp with time zone,no,not_found_by_name,,
core.report_sale_events,is_realization,boolean,no,not_found_by_name,,
core.report_sale_events,is_supply,boolean,no,not_found_by_name,,
core.report_sale_events,country_name,text,no,present_as_output_column,marts.mart_sales_daily.country_name,dbt/wb_dbt/models/marts/mart_sales_daily.sql
core.report_sale_events,region_name,text,no,present_as_output_column,marts.mart_sales_daily.region_name,dbt/wb_dbt/models/marts/mart_sales_daily.sql
core.report_sale_events,oblast_okrug_name,text,no,present_as_output_column,marts.mart_sales_daily.oblast_okrug_name,dbt/wb_dbt/models/marts/mart_sales_daily.sql
core.report_sale_events,price,bigint,no,used_in_mart_sql_but_not_output_column,,dbt/wb_dbt/models/marts/mart_orders_daily.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql; dbt/wb_dbt/models/marts/mart_promotion_daily.sql; dbt/wb_dbt/models/marts/mart_business_daily.sql; dbt/wb_dbt/models/client_exports/client_core__tariff_acceptance_prices.sql; dbt/wb_dbt/models/client_exports/client_core__tariff_box_prices.sql
core.report_sale_events,total_price,bigint,no,used_in_mart_sql_but_not_output_column,,dbt/wb_dbt/models/marts/mart_sales_daily.sql
core.report_sale_events,price_with_disc,bigint,no,used_in_mart_sql_but_not_output_column,,dbt/wb_dbt/models/marts/mart_sales_daily.sql
core.report_sale_events,sale_price,bigint,no,used_in_mart_sql_but_not_output_column,,dbt/wb_dbt/models/marts/mart_orders_daily.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql
core.report_sale_events,final_price,bigint,no,used_in_mart_sql_but_not_output_column,,dbt/wb_dbt/models/marts/mart_orders_daily.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql; dbt/wb_dbt/models/marts/mart_business_daily.sql
core.report_sale_events,finished_price,bigint,no,used_in_mart_sql_but_not_output_column,,dbt/wb_dbt/models/marts/mart_sales_daily.sql; dbt/wb_dbt/models/marts/mart_business_daily.sql
core.report_sale_events,converted_price,bigint,no,used_in_mart_sql_but_not_output_column,,dbt/wb_dbt/models/marts/mart_orders_daily.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql
core.report_sale_events,converted_final_price,bigint,no,used_in_mart_sql_but_not_output_column,,dbt/wb_dbt/models/marts/mart_orders_daily.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql; dbt/wb_dbt/models/marts/mart_business_daily.sql
core.report_sale_events,currency_code,bigint,no,not_found_by_name,,
core.report_sale_events,converted_currency_code,bigint,no,not_found_by_name,,
core.report_sale_events,discount_percent,bigint,no,used_in_mart_sql_but_not_output_column,,dbt/wb_dbt/models/marts/mart_sales_daily.sql
core.report_sale_events,spp,numeric,no,used_in_mart_sql_but_not_output_column,,dbt/wb_dbt/models/marts/mart_sales_daily.sql
core.report_sale_events,for_pay,numeric,no,used_in_mart_sql_but_not_output_column,,dbt/wb_dbt/models/marts/mart_sales_daily.sql; dbt/wb_dbt/models/marts/mart_business_daily.sql
core.report_sale_events,payment_sale_amount,bigint,no,used_in_mart_sql_but_not_output_column,,dbt/wb_dbt/models/marts/mart_sales_daily.sql
core.report_sale_events,income_id,bigint,no,not_found_by_name,,
core.report_sale_events,sticker,text,no,not_found_by_name,,
core.report_sale_events,source_system,text,yes,not_found_by_name,,
core.report_sale_events,source_dataset,text,yes,not_found_by_name,,
core.report_sale_events,source_row_id,text,no,not_found_by_name,,
core.report_sale_events,raw_payload_id,bigint,yes,used_in_mart_sql_but_not_output_column,,dbt/wb_dbt/models/marts/mart_stock_current.sql
core.report_sale_events,record_index,integer,no,used_in_mart_sql_but_not_output_column,,dbt/wb_dbt/models/marts/mart_stock_current.sql
core.report_sale_events,source_loaded_at,timestamp with time zone,yes,present_as_output_column,marts.mart_orders_daily.source_loaded_at; marts.mart_products_catalog.source_loaded_at; marts.mart_promotion_daily.source_loaded_at; marts.mart_sales_daily.source_loaded_at; marts.mart_stock_current.source_loaded_at,dbt/wb_dbt/models/marts/mart_stock_current.sql; dbt/wb_dbt/models/marts/mart_orders_daily.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql; dbt/wb_dbt/models/marts/mart_products_catalog.sql; dbt/wb_dbt/models/marts/mart_promotion_daily.sql
core.report_sale_events,core_loaded_at,timestamp with time zone,yes,not_found_by_name,,
core.report_sale_events_current,client_id,text,no,present_as_output_column,marts.mart_business_daily.client_id; marts.mart_orders_daily.client_id; marts.mart_products_catalog.client_id; marts.mart_promotion_daily.client_id; marts.mart_sales_daily.client_id; marts.mart_stock_current.client_id,dbt/wb_dbt/models/marts/mart_stock_current.sql; dbt/wb_dbt/models/marts/mart_orders_daily.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql; dbt/wb_dbt/models/marts/mart_products_catalog.sql; dbt/wb_dbt/models/marts/mart_promotion_daily.sql; dbt/wb_dbt/models/marts/mart_business_daily.sql; dbt/wb_dbt/models/client_exports/client_core__order_items.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__tariffs_box_cleaned.sql; dbt/wb_dbt/models/client_exports/client_marts__mart_stock_current.sql; dbt/wb_dbt/models/client_exports/client_core__finance_balances.sql; dbt/wb_dbt/models/client_exports/client_core__fbw_supplies.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__items_stocks_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__products.sql; dbt/wb_dbt/models/client_exports/client_core__promotion_product_daily_stats.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__general_seller_info_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__tariff_acceptance_prices.sql; dbt/wb_dbt/models/client_exports/client_core__product_barcodes.sql; dbt/wb_dbt/models/client_exports/client_core__sellers.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__report_sales_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__report_order_events.sql; dbt/wb_dbt/models/client_exports/client_core__stock_analytics_metrics.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__promotion_campaigns_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__warehouses.sql; dbt/wb_dbt/models/client_exports/client_marts__mart_orders_daily.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__finance_sales_reports_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__finance_transactions.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__analytics_sales_funnel_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__product_variants.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__items_warehouses_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__stock_balances.sql; dbt/wb_dbt/models/client_exports/client_marts__mart_business_daily.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__communications_chats_cleaned.sql; dbt/wb_dbt/models/client_exports/client_marts__mart_sales_daily.sql; dbt/wb_dbt/models/client_exports/client_core__chats.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__orders_dbw_statuses_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__tariff_commissions.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__orders_cleaned.sql; dbt/wb_dbt/models/client_exports/client_marts__mart_products_catalog.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__fbw_supplies_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__report_orders_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__orders_dbs_statuses_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__analytics_stocks_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__orders.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__tariffs_commission_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__finance_report_summaries.sql; dbt/wb_dbt/models/client_exports/client_core__report_sale_events.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__finance_balance_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__tariffs_acceptance_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__promotion_fullstats_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__communications_feedbacks_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__tariff_box_prices.sql; dbt/wb_dbt/models/client_exports/client_core__promotion_campaigns.sql; dbt/wb_dbt/models/client_exports/client_marts__mart_promotion_daily.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__orders_pickup_statuses_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__sales_funnel_metrics.sql; dbt/wb_dbt/models/client_exports/client_core__order_status_snapshots.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__items_cards_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__orders_fbs_statuses_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__finance_sales_reports_detailed_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__feedbacks.sql
core.report_sale_events_current,wb_account_id,text,no,present_as_output_column,marts.mart_business_daily.wb_account_id; marts.mart_orders_daily.wb_account_id; marts.mart_products_catalog.wb_account_id; marts.mart_promotion_daily.wb_account_id; marts.mart_sales_daily.wb_account_id; marts.mart_stock_current.wb_account_id,dbt/wb_dbt/models/marts/mart_stock_current.sql; dbt/wb_dbt/models/marts/mart_orders_daily.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql; dbt/wb_dbt/models/marts/mart_products_catalog.sql; dbt/wb_dbt/models/marts/mart_promotion_daily.sql; dbt/wb_dbt/models/marts/mart_business_daily.sql; dbt/wb_dbt/models/client_exports/client_core__order_items.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__tariffs_box_cleaned.sql; dbt/wb_dbt/models/client_exports/client_marts__mart_stock_current.sql; dbt/wb_dbt/models/client_exports/client_core__finance_balances.sql; dbt/wb_dbt/models/client_exports/client_core__fbw_supplies.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__items_stocks_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__products.sql; dbt/wb_dbt/models/client_exports/client_core__promotion_product_daily_stats.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__general_seller_info_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__tariff_acceptance_prices.sql; dbt/wb_dbt/models/client_exports/client_core__product_barcodes.sql; dbt/wb_dbt/models/client_exports/client_core__sellers.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__report_sales_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__report_order_events.sql; dbt/wb_dbt/models/client_exports/client_core__stock_analytics_metrics.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__promotion_campaigns_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__warehouses.sql; dbt/wb_dbt/models/client_exports/client_marts__mart_orders_daily.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__finance_sales_reports_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__finance_transactions.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__analytics_sales_funnel_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__product_variants.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__items_warehouses_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__stock_balances.sql; dbt/wb_dbt/models/client_exports/client_marts__mart_business_daily.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__communications_chats_cleaned.sql; dbt/wb_dbt/models/client_exports/client_marts__mart_sales_daily.sql; dbt/wb_dbt/models/client_exports/client_core__chats.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__orders_dbw_statuses_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__tariff_commissions.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__orders_cleaned.sql; dbt/wb_dbt/models/client_exports/client_marts__mart_products_catalog.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__fbw_supplies_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__report_orders_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__orders_dbs_statuses_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__analytics_stocks_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__orders.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__tariffs_commission_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__finance_report_summaries.sql; dbt/wb_dbt/models/client_exports/client_core__report_sale_events.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__finance_balance_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__tariffs_acceptance_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__promotion_fullstats_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__communications_feedbacks_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__tariff_box_prices.sql; dbt/wb_dbt/models/client_exports/client_core__promotion_campaigns.sql; dbt/wb_dbt/models/client_exports/client_marts__mart_promotion_daily.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__orders_pickup_statuses_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__sales_funnel_metrics.sql; dbt/wb_dbt/models/client_exports/client_core__order_status_snapshots.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__items_cards_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__orders_fbs_statuses_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__finance_sales_reports_detailed_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__feedbacks.sql
core.report_sale_events_current,report_sale_event_key,text,no,not_found_by_name,,
core.report_sale_events_current,report_sale_event_version_key,text,yes,not_found_by_name,,
core.report_sale_events_current,sale_event_natural_id,text,no,not_found_by_name,,
core.report_sale_events_current,sale_event_row_hash,text,yes,not_found_by_name,,
core.report_sale_events_current,version_number,bigint,yes,not_found_by_name,,
core.report_sale_events_current,valid_from,timestamp with time zone,yes,not_found_by_name,,
core.report_sale_events_current,valid_to,timestamp with time zone,yes,not_found_by_name,,
core.report_sale_events_current,is_current,boolean,yes,not_found_by_name,,
core.report_sale_events_current,source_report_sale_id,bigint,no,not_found_by_name,,
core.report_sale_events_current,sale_id,text,no,used_in_mart_sql_but_not_output_column,,dbt/wb_dbt/models/marts/mart_sales_daily.sql
core.report_sale_events_current,order_key,text,no,used_in_mart_sql_but_not_output_column,,dbt/wb_dbt/models/marts/mart_orders_daily.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql
core.report_sale_events_current,order_natural_id,text,no,not_found_by_name,,
core.report_sale_events_current,order_id,bigint,no,not_found_by_name,,
core.report_sale_events_current,order_uid,text,no,not_found_by_name,,
core.report_sale_events_current,rid,text,no,not_found_by_name,,
core.report_sale_events_current,srid,text,no,not_found_by_name,,
core.report_sale_events_current,g_number,text,no,not_found_by_name,,
core.report_sale_events_current,product_id,bigint,no,present_as_output_column,marts.mart_orders_daily.product_id; marts.mart_products_catalog.product_id; marts.mart_promotion_daily.product_id; marts.mart_sales_daily.product_id; marts.mart_stock_current.product_id,dbt/wb_dbt/models/marts/mart_stock_current.sql; dbt/wb_dbt/models/marts/mart_orders_daily.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql; dbt/wb_dbt/models/marts/mart_products_catalog.sql; dbt/wb_dbt/models/marts/mart_promotion_daily.sql
core.report_sale_events_current,nm_id,bigint,no,present_as_output_column,marts.mart_products_catalog.nm_id; marts.mart_promotion_daily.nm_id; marts.mart_stock_current.nm_id,dbt/wb_dbt/models/marts/mart_stock_current.sql; dbt/wb_dbt/models/marts/mart_products_catalog.sql; dbt/wb_dbt/models/marts/mart_promotion_daily.sql
core.report_sale_events_current,product_variant_id,bigint,no,present_as_output_column,marts.mart_orders_daily.product_variant_id; marts.mart_products_catalog.product_variant_id; marts.mart_promotion_daily.product_variant_id; marts.mart_sales_daily.product_variant_id; marts.mart_stock_current.product_variant_id,dbt/wb_dbt/models/marts/mart_stock_current.sql; dbt/wb_dbt/models/marts/mart_orders_daily.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql; dbt/wb_dbt/models/marts/mart_products_catalog.sql; dbt/wb_dbt/models/marts/mart_promotion_daily.sql
